2025-01-20 18:30:08 - INFO - ✅ Дані для MAGIC успішно збережено в базу.
2025-01-20 18:30:08 - INFO - ✅ Дані для LINK успішно збережено в базу.
2025-01-20 18:30:08 - INFO - ✅ Дані для LDO успішно збережено в базу.
2025-01-20 18:30:08 - INFO - ✅ Дані для OGN успішно збережено в базу.
2025-01-20 18:30:09 - INFO - ✅ Дані для QNT успішно збережено в базу.
2025-01-20 18:30:09 - INFO - ✅ Дані для CELR успішно збережено в базу.
2025-01-20 18:30:09 - INFO - ✅ Дані для USTC успішно збережено в базу.
2025-01-20 18:30:09 - INFO - ✅ Дані для ONE успішно збережено в базу.
2025-01-20 18:30:09 - INFO - ✅ Дані для CFX успішно збережено в базу.
2025-01-20 18:30:09 - INFO - ✅ Дані для ID успішно збережено в базу.
2025-01-20 18:30:09 - INFO - ✅ Дані для FLOKI успішно збережено в базу.
2025-01-20 18:30:10 - INFO - ✅ Дані для SEI успішно збережено в базу.
2025-01-20 18:30:10 - INFO - ✅ Дані для APE успішно збережено в базу.
2025-01-20 18:30:10 - INFO - ✅ Дані для SUSHI успішно збережено в базу.
2025-01-20 18:30:10 - INFO - ✅ Дані для C98 успішно збережено в базу.
2025-01-20 18:30:10 - INFO - ✅ Дані для JASMY успішно збережено в базу.
2025-01-20 18:30:10 - INFO - ✅ Дані для ORDI успішно збережено в базу.
2025-01-20 18:30:11 - INFO - ✅ Дані для XRP успішно збережено в базу.
2025-01-20 18:30:11 - INFO - ✅ Дані для UMA успішно збережено в базу.
2025-01-20 18:30:11 - INFO - ✅ Дані для SC успішно збережено в базу.
2025-01-20 18:30:11 - INFO - ✅ Дані для FXS успішно збережено в базу.
2025-01-20 18:30:11 - INFO - ✅ Дані для RDNT успішно збережено в базу.
2025-01-20 18:30:11 - INFO - ✅ Дані для DAR успішно збережено в базу.
2025-01-20 18:30:11 - INFO - ✅ Дані для PYTH успішно збережено в базу.
2025-01-20 18:30:12 - INFO - ✅ Дані для POWR успішно збережено в базу.
2025-01-20 18:30:12 - INFO - ✅ Дані для PEPE успішно збережено в базу.
2025-01-20 18:30:12 - INFO - ✅ Дані для MASK успішно збережено в базу.
2025-01-20 18:30:12 - INFO - ✅ Дані для CYBER успішно збережено в базу.
2025-01-20 18:30:12 - INFO - ✅ Дані для GAS успішно збережено в базу.
2025-01-20 18:30:12 - INFO - ✅ Дані для MEME успішно збережено в базу.
2025-01-20 18:30:13 - INFO - ✅ Дані для MANA успішно збережено в базу.
2025-01-20 18:30:13 - INFO - ✅ Дані для SAND успішно збережено в базу.
2025-01-20 18:30:13 - INFO - ✅ Дані для CVC успішно збережено в базу.
2025-01-20 18:30:13 - INFO - ✅ Дані для RAD успішно збережено в базу.
2025-01-20 18:30:13 - INFO - ✅ Дані для CTSI успішно збережено в базу.
2025-01-20 18:30:13 - INFO - ✅ Дані для LSK успішно збережено в базу.
2025-01-20 18:30:14 - INFO - ✅ Дані для XTZ успішно збережено в базу.
2025-01-20 18:30:14 - INFO - ✅ Дані для AI успішно збережено в базу.
2025-01-20 18:30:14 - INFO - ✅ Дані для AR успішно збережено в базу.
2025-01-20 18:30:14 - INFO - ✅ Дані для DODO успішно збережено в базу.
2025-01-20 18:30:14 - INFO - ✅ Дані для TIA успішно збережено в базу.
2025-01-20 18:30:14 - INFO - ✅ Дані для CELO успішно збережено в базу.
2025-01-20 18:30:15 - INFO - ✅ Дані для MINA успішно збережено в базу.
2025-01-20 18:30:15 - INFO - ✅ Дані для BCH успішно збережено в базу.
2025-01-20 18:30:15 - INFO - ✅ Дані для BNT успішно збережено в базу.
2025-01-20 18:30:15 - INFO - ✅ Дані для FIL успішно збережено в базу.
2025-01-20 18:30:15 - INFO - ✅ Дані для TRB успішно збережено в базу.
2025-01-20 18:30:16 - INFO - ✅ Дані для COS успішно збережено в базу.
2025-01-20 18:30:16 - INFO - ✅ Дані для RUNE успішно збережено в базу.
2025-01-20 18:30:16 - INFO - ✅ Дані для ETH успішно збережено в базу.
2025-01-20 18:30:16 - INFO - ✅ Дані для HIGH успішно збережено в базу.
2025-01-20 18:30:16 - INFO - ✅ Дані для COTI успішно збережено в базу.
2025-01-20 18:30:16 - INFO - ✅ Дані для IOST успішно збережено в базу.
2025-01-20 18:30:16 - INFO - ✅ Дані для QTUM успішно збережено в базу.
2025-01-20 18:30:17 - INFO - ✅ Дані для ASTR успішно збережено в базу.
2025-01-20 18:30:17 - INFO - ✅ Дані для MAV успішно збережено в базу.
2025-01-20 18:30:17 - INFO - ✅ Дані для ACE успішно збережено в базу.
2025-01-20 18:30:17 - INFO - ✅ Дані для BAKE успішно збережено в базу.
2025-01-20 18:30:17 - INFO - ✅ Дані для AVA успішно збережено в базу.
2025-01-20 18:30:17 - INFO - ✅ Дані для FET успішно збережено в базу.
2025-01-20 18:30:17 - INFO - ✅ Дані для XVS успішно збережено в базу.
2025-01-20 18:30:18 - INFO - ✅ Дані для GLM успішно збережено в базу.
2025-01-20 18:30:18 - INFO - ✅ Дані для FTM успішно збережено в базу.
2025-01-20 18:30:18 - INFO - ✅ Дані для SXP успішно збережено в базу.
2025-01-20 18:30:18 - INFO - ✅ Дані для WIF успішно збережено в базу.
2025-01-20 18:30:18 - INFO - ✅ Дані для VET успішно збережено в базу.
2025-01-20 18:30:18 - INFO - ✅ Дані для TWT успішно збережено в базу.
2025-01-20 18:30:19 - INFO - ✅ Дані для LINA успішно збережено в базу.
2025-01-20 18:30:19 - INFO - ✅ Дані для GMX успішно збережено в базу.
2025-01-20 18:30:19 - INFO - ✅ Дані для IOTX успішно збережено в базу.
2025-01-20 18:30:19 - INFO - ✅ Дані для WLD успішно збережено в базу.
2025-01-20 18:30:19 - INFO - ✅ Дані для CVX успішно збережено в базу.
2025-01-20 18:30:19 - INFO - ✅ Дані для STX успішно збережено в базу.
2025-01-20 18:30:19 - INFO - ✅ Дані для POLYX успішно збережено в базу.
2025-01-20 18:30:20 - INFO - ✅ Дані для ONG успішно збережено в базу.
2025-01-20 18:30:20 - INFO - ✅ Дані для PERP успішно збережено в базу.
2025-01-20 18:30:20 - INFO - ✅ Дані для OXT успішно збережено в базу.
2025-01-20 18:30:20 - INFO - ✅ Дані для DOGE успішно збережено в базу.
2025-01-20 18:30:21 - INFO - ✅ Дані для BAL успішно збережено в базу.
2025-01-20 18:30:21 - INFO - ✅ Дані для JOE успішно збережено в базу.
2025-01-20 18:30:21 - INFO - ✅ Дані для GMT успішно збережено в базу.
2025-01-20 18:30:21 - INFO - ✅ Дані для IOTA успішно збережено в базу.
2025-01-20 18:30:21 - INFO - ✅ Дані для LQTY успішно збережено в базу.
2025-01-20 18:30:21 - INFO - ✅ Дані для INJ успішно збережено в базу.
2025-01-20 18:30:22 - INFO - ✅ Дані для CHR успішно збережено в базу.
2025-01-20 18:30:22 - INFO - ✅ Дані для ONT успішно збережено в базу.
2025-01-20 18:30:22 - INFO - ✅ Дані для KAVA успішно збережено в базу.
2025-01-20 18:30:22 - INFO - ✅ Дані для ICP успішно збережено в базу.
2025-01-20 18:30:22 - INFO - ✅ Дані для YFI успішно збережено в базу.
2025-01-20 18:30:22 - INFO - ✅ Дані для TRX успішно збережено в базу.
2025-01-20 18:30:22 - INFO - ✅ Дані для BTC успішно збережено в базу.
2025-01-20 18:30:23 - INFO - ✅ Дані для HFT успішно збережено в базу.
2025-01-20 18:30:23 - INFO - ✅ Дані для ATOM успішно збережено в базу.
2025-01-20 18:30:23 - INFO - ✅ Дані для MDT успішно збережено в базу.
2025-01-20 18:30:23 - INFO - ✅ Дані для METIS успішно збережено в базу.
2025-01-20 18:30:23 - INFO - ✅ Дані для SPELL успішно збережено в базу.
2025-01-20 18:30:23 - INFO - ✅ Дані для JTO успішно збережено в базу.
2025-01-20 18:30:24 - INFO - ✅ Дані для ATA успішно збережено в базу.
2025-01-20 18:30:24 - INFO - ✅ Дані для ARB успішно збережено в базу.
2025-01-20 18:30:24 - INFO - ✅ Дані для CRV успішно збережено в базу.
2025-01-20 18:30:24 - INFO - ✅ Дані для PHB успішно збережено в базу.
2025-01-20 18:30:24 - INFO - ✅ Дані для ENS успішно збережено в базу.
2025-01-20 18:30:24 - INFO - ✅ Дані для ALGO успішно збережено в базу.
